LithoID,SampleID,Isdrillhol,Ishikawa_I,Chlorite_I,Na2O_CaO__,K2O__K2O_N,Na2O__Na2O,ACN_Index,S_C__wt___,S__S_C___x,Total_BM__,Affinity,Revised_gr,Revised_su,Al2O3_TiO2,Zr_Al2O3,Zr_TiO2,Zr_Y,Zr_Nb,Nb_Y,Th_Yb,La_Yb_n,Th_Nb_n,SiO2_4AES_,TiO2_4AES_,Al2O3_4AES,Fe2O3_4AES,MnO_4AES_p,MgO_4AES_p,CaO_4AES_p,Na2O_4AES_,K2O_4AES_p,P2O5_4AES_,Cr2O3_4AES,TOT_C_4AES,TOT_S_4AES,LOI_4AES_p,Sum_4AES_p,Ba_4AES_pp,Cu_1DXMS_p,Pb_1DXMS_p,Zn_1DXMS_p,Ag_1DXMS_p,Au_1DXMS_p,As_1DXMS_p,Sb_1DXMS_p,Bi_1DXMS_p,Cd_1DXMS_p,Hg_1DXMS_p,Tl_1DXMS_p,Se_1DXMS_p,V_4AES_ppm,Ni_4AES_pp,Ni_1DXMS_p,Co_4AES_pp,Sc_4AES_pp,Rb_4AES_pp,Sr_4AES_pp,Cs_4AES_pp,Sn_4AES_pp,W_4AES_ppm,Mo_1DXMS_p,Ga_4AES_pp,Be_4AES_pp,U_4AES_ppm,Hf_4AES_pp,Ta_4AES_pp,Th_4AES_pp,Nb_4AES_pp,Y_4AES_ppm,Zr_4AES_pp,La_4AES_pp,Ce_4AES_pp,Pr_4AES_pp,Nd_4AES_pp,Sm_4AES_pp,Eu_4AES_pp,Gd_4AES_pp,Tb_4AES_pp,Dy_4AES_pp,Ho_4AES_pp,Er_4AES_pp,Tm_4AES_pp,Yb_4AES_pp,Lu_4AES_pp,Wgt_4AES_k,LABJOBNO,Cat__Al,Cat__Fe_Ti,Cat__Mg,FeO,Cat_Al,Cat_Fe,Cat_Ti,Cat_Mg,MERGE,MERGE_2
610187,TI0133,N,45.9,41.9,4.8,41.7,44,2.6,0.44,6.818182,129.4,TRANS,Rhyolite,B,79.871795,20.70626,1653.846154,4.314381,17.086093,0.252508,1.138088,4.397406,4.166342,72.58,0.156,12.46,3.17,0.09,0.63,2.1,2.7,3.44,0.018,<0.002,0.41,0.03,2.5,99.87,548,6.4,11,112,<0.1,<0.5,<0.5,<0.1,0.2,0.2,<0.01,0.1,<0.5,<8,<20,0.3,0.7,5,116.5,93.8,4.7,4,0.8,0.7,19.2,2,1.7,7.7,1.3,7.5,15.1,59.8,258,40.4,94.2,11.55,41.3,8.66,1.55,8.73,1.52,9.34,1.93,6.3,0.97,6.59,1.05,0.66,VAN09005164,,,,,,,,,Rhyolite B,TRANS Rhyolite B
610334,CARN23-07,N,95.3,91,0.3,94.2,4.4,45.2,0.03,66.666667,182.9,TRANS,Rhyolite,B,78.888889,21.039571,1659.78836,5.100813,12.158915,0.419512,1.269841,2.470699,2.601003,72.92,0.189,14.91,2.16,0.01,1.39,0.08,0.25,5.37,0.028,<0.002,<0.02,0.02,2.5,99.84,600,19.2,9.7,154,0.1,<0.5,0.6,<0.1,0.1,0.3,0.04,<0.1,<0.5,<8,<20,0.9,1,7,170.9,8.1,7.8,7,1.1,0.2,23.1,2,1.7,12.1,2.2,8,25.8,61.5,313.7,21.7,84.7,6.99,27.7,7.54,0.83,8.84,1.76,10.55,2.17,6.22,0.98,6.3,0.94,0.82,VAN09005164,,,,,,,,,Rhyolite B,TRANS Rhyolite B
610315,RE63-10,N,40.3,27.2,4.7,37.8,52.9,2.5,0.34,2.941176,47.8,TRANS,Rhyolite,B,72.134146,22.223161,1603.04878,5.546414,21.201613,0.261603,1.100569,5.063291,3.923529,76.23,0.164,11.83,1.6,0.04,0.31,1.48,3.18,2.83,0.023,<0.002,0.33,<0.02,2.2,99.84,425,5.6,4.2,38,<0.1,1.7,0.6,<0.1,0.1,0.1,<0.01,<0.1,<0.5,<8,<20,0.6,0.4,5,87.3,85.1,7,3,0.7,0.2,15.3,1,1,7.3,1.1,5.8,12.4,47.4,262.9,37.2,90.8,10.63,42.1,7.18,1.1,6.62,1.22,7.21,1.69,5.16,0.8,5.27,0.85,0.74,VAN09005164,,,,,,,,,Rhyolite B,TRANS Rhyolite B
610369,RE64-01,N,27.6,21.4,2.8,25.8,73.9,2.7,0.02,50,13.8,TRANS,Rhyolite,B,71.775701,21.927083,1573.831776,5.380192,22.453333,0.239617,0.90379,5.290869,3.467137,86.65,0.107,7.68,0.77,0.01,0.09,0.04,2.8,0.99,0.019,<0.002,<0.02,<0.02,0.7,99.87,553,1.7,2.1,10,<0.1,1,15,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,<8,<20,1,0.5,3,28.7,62.8,3.6,<1,1.4,0.4,9,<1,1,5.2,0.5,3.1,7.5,31.3,168.4,25.3,60.9,7.05,26.7,4.6,0.61,4.34,0.77,4.87,1.05,3.16,0.5,3.43,0.54,0.62,VAN09005164,,,,,,,,,Rhyolite B,TRANS Rhyolite B
610402,MG95-14,N,37.5,40.5,5.1,35.4,61.4,2.5,0.25,4,180.2,TRANS,Rhyolite,B,65.025907,29.752988,1934.715026,3.330955,15.117409,0.220339,0.643777,3.029282,2.547035,73.38,0.193,12.55,3.57,0.09,0.27,0.66,4.45,2.8,0.022,<0.002,0.24,<0.02,1.8,99.8,390,11.6,6.6,162,<0.1,<0.5,<0.5,<0.1,0.1,0.3,<0.01,<0.1,<0.5,<8,<20,2.3,0.9,2,69.2,75.1,2.3,6,<0.5,<0.1,24.8,1,1.8,12.5,1.7,7.5,24.7,112.1,373.4,49.2,123.9,15.27,65.7,15.39,2.64,17.28,3.14,19.63,4.13,11.86,1.8,11.65,1.72,1.22,VAN09005164,,,,,,,,,Rhyolite B,TRANS Rhyolite B
609683,73J0998,N,17.8,35.9,6.4,8.7,89.4,1.9,0.19,10.526316,13.6,TRANS,Rhyolite,B,58.293839,16.02439,934.123223,10.005076,32.85,0.304569,1.136364,4.564634,3.495098,74.94,0.211,12.3,3.15,0.02,0.78,1.28,5.13,0.61,0.044,0.002,0.17,<0.02,1.4,99.89,172,1.9,0.7,11,<0.1,0.8,0.6,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,20,<20,4.2,5.7,6,12.9,115.5,<0.1,<1,<0.5,0.1,16.3,<1,0.6,6.1,0.4,2.5,6,19.7,197.1,14,31.7,3.76,14.9,3.35,0.76,3.4,0.63,3.61,0.73,2.17,0.34,2.2,0.31,0.87,VAN09004085,,,,,,,,,Rhyolite B,TRANS Rhyolite B
610143,TI2639,N,26.1,40.7,5.6,21.7,73.2,2.2,0.34,8.823529,107.8,TRANS,Rhyolite,B,55.803571,28.376,1583.482143,5.178102,12.358885,0.418978,0.988539,5.158802,2.016684,73.44,0.224,12.5,3.82,0.08,0.42,1.35,4.24,1.55,0.038,<0.002,0.31,0.03,2.1,99.81,520,12,1.8,94,<0.1,1.4,<0.5,<0.1,<0.1,0.2,<0.01,<0.1,<0.5,10,<20,1.3,1.4,4,46.7,48.3,1,4,0.9,0.5,24.4,2,1.7,10.7,1.8,6.9,28.7,68.5,354.7,50.2,122.2,14.84,61.5,12.45,2.52,12.13,2.08,12.16,2.37,7.06,1.08,6.98,1.02,0.69,VAN09005164,,,,,,,,,Rhyolite B,TRANS Rhyolite B
610368,P32-04,N,69.8,67.1,2.4,58.7,21.6,6.1,0.62,8.064516,108.2,TRANS,Rhyolite,B,55.267176,17.396409,961.450382,6.345088,11.716279,0.541562,1.915888,6.217714,3.199234,69.58,0.262,14.48,3.09,0.05,2.1,1.44,0.93,3.37,0.03,<0.002,0.57,0.05,4.5,99.83,346,17.5,20.7,70,0.1,<0.5,0.6,<0.1,0.3,0.2,<0.01,<0.1,<0.5,<8,<20,1.3,3.7,4,111,58.6,2.5,4,0.5,0.3,19,3,1.7,8.5,1.6,8.2,21.5,39.7,251.9,37.1,80.5,8.61,32.7,6.43,0.88,6.16,1.08,6.85,1.4,4.08,0.63,4.28,0.63,0.77,VAN09005164,,,,,,,,,Rhyolite B,TRANS Rhyolite B
610144,TI2640,N,37.6,50,5.4,26.8,56.4,2.3,0.57,1.754386,91.9,TRANS,Rhyolite,B,52.857143,26.176471,1383.613445,5.302738,13.01581,0.407407,0.961214,4.209448,1.88984,69.78,0.238,12.58,4.55,0.07,1.27,2.82,2.54,1.96,0.053,<0.002,0.56,<0.02,4,99.83,288,2.8,1.1,88,<0.1,1.6,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,10,<20,1.7,2.2,5,58.6,69.1,1,4,<0.5,0.5,22.2,2,1.3,10.3,1.6,5.7,25.3,62.1,329.3,34.8,87.3,10.61,44.9,9.34,2.07,9.67,1.68,10.1,2.07,6.27,0.98,5.93,0.93,0.71,VAN09005164,,,,,,,,,Rhyolite B,TRANS Rhyolite B
610327,P31-09,N,32.2,31.7,4.7,29.7,59.3,1.9,0.63,1.587302,126.8,TRANS,Rhyolite,B,50.057143,42.363014,2120.571429,5.631259,20.39011,0.276176,0.693717,3.013785,2.442728,79.02,0.175,8.76,2.16,0.06,0.24,1.79,2.89,1.98,0.018,0.002,0.62,<0.02,2.7,99.8,394,2.6,4.2,120,<0.1,1.1,<0.5,0.1,<0.1,0.3,<0.01,<0.1,<0.5,<8,<20,1.3,1,1,51.8,134.2,1.6,3,<0.5,0.3,17,1,1.4,10.3,1.2,5.3,18.2,65.9,371.1,32.1,82.7,9.44,39.8,9.01,1.93,10.25,1.84,10.92,2.42,7.47,1.14,7.64,1.16,0.64,VAN09005164,,,,,,,,,Rhyolite B,TRANS Rhyolite B
609578,83J0069,N,25.1,42.9,7.1,18.6,66.6,1.9,0.21,80.952381,89.5,TRANS,Rhyolite,B,47.81362,16.949025,810.394265,7.293548,22.166667,0.329032,1.171429,3.361061,3.371742,69.66,0.279,13.34,5.26,0.08,0.76,3.88,3.23,1.62,0.097,0.004,0.04,0.17,1.6,99.84,369,26.6,4.9,58,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,0.1,<0.5,14,<20,1,4.8,10,46.6,326.6,1.6,3,0.7,0.3,18,2,1.1,7.1,0.7,4.1,10.2,31,226.1,16.4,38.9,4.67,18.8,4.37,1.02,4.47,0.82,5.13,1.09,3.32,0.51,3.5,0.56,0.78,VAN09004085,,,,,,,,,Rhyolite B,TRANS Rhyolite B
610377,TB09029,N,90.3,56.8,1,90.1,4.4,11.6,0.11,9.090909,11.4,TRANS,Rhyolite,B,46.134454,23.433515,1081.092437,2.495635,10.545082,0.236663,0.735695,3.224916,2.784619,76.76,0.238,10.98,1.13,0.02,0.24,0.55,0.4,8.64,0.035,0.004,0.1,<0.02,0.8,99.81,779,2.3,2.1,7,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,12,<20,2,0.9,3,116.8,11,0.3,7,1,4.1,15.3,<1,1.9,10.1,1.7,8.1,24.4,103.1,257.3,49.5,116.1,14.57,62.4,15.06,2.06,17.12,2.96,17.83,3.86,11.27,1.76,11.01,1.65,0.93,VAN09005165,,,,,,,,,Rhyolite B,TRANS Rhyolite B
610441,00-CMV-017A,N,76.4,76.7,1.6,67.5,28.2,7.7,0.09,33.333333,81,TRANS,Rhyolite,B,41.346801,34.649837,1432.659933,6.44697,17.729167,0.363636,1.045655,3.961522,2.48152,74.11,0.297,12.28,3.81,0.03,1.85,0.29,1.31,3.33,0.05,<0.002,0.06,0.03,2.4,99.79,374,10.3,9.7,61,<0.1,<0.5,<0.5,<0.1,0.1,<0.1,<0.01,<0.1,<0.5,<8,<20,0.8,1.7,6,94.5,22.6,3,5,0.5,0.5,18.5,3,1.7,12.3,1.8,7.1,24,66,425.5,37.5,88.7,11.1,46.8,9.9,1.62,10.65,1.92,11.27,2.43,6.85,1.03,6.79,1.04,0.34,VAN09005482,,,,,,,,,Rhyolite B,TRANS Rhyolite B
610466,01LAH-0004B,N,46.5,78.5,3.4,20.5,8.4,3.9,0.02,50,174.1,TRANS,Rhyolite,B,40.559006,26.638591,1080.434783,7.202899,31.627273,0.227743,0.493359,2.626923,1.982674,65.72,0.322,13.06,11.38,0.2,2.06,3.29,0.08,0.87,0.096,<0.002,<0.02,<0.02,2.7,99.8,329,1.1,1,172,<0.1,<0.5,1.8,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,<8,<20,16.9,5.3,13,24.7,125.7,0.9,2,<0.5,<0.1,22.3,<1,0.5,9.5,0.7,2.6,11,48.3,347.9,19.3,48.9,6.42,28.5,6.37,1.83,7.23,1.32,8.18,1.68,5.09,0.83,5.27,0.87,0.43,VAN09005482,,,,,,,,,Rhyolite B,TRANS Rhyolite B
609969,92J0537,N,28.9,37.5,6.4,22.9,67.2,2,0.9,4.444444,56.1,TRANS,Dacite,A,32.088452,17.335375,556.265356,6.487106,26.952381,0.240688,1.182796,4.859126,4.393838,69.55,0.407,13.06,3.55,0.07,0.7,2.5,3.92,1.91,0.086,<0.002,0.86,0.04,4.1,99.87,300,14.1,6,36,0.6,<0.5,0.8,0.5,<0.1,<0.1,<0.01,<0.1,<0.5,27,<20,1.8,4.7,8,46.6,72.3,1.1,1,0.8,0.6,14.1,<1,1.2,6.9,0.7,4.4,8.4,34.9,226.4,25.2,56.2,6.9,26.5,5.7,1.11,5.6,0.99,5.64,1.23,3.75,0.59,3.72,0.57,0.42,VAN09004086,,,,,,,,,Dacite A,TRANS Dacite A
610179,TI3289,N,59.3,48.6,3.3,56.7,37.5,3.6,0.31,3.225806,82.5,TRANS,Dacite,B,30.539846,64.604377,1973.007712,4.421083,19.88342,0.22235,0.605439,2.12356,2.564279,74.32,0.389,11.88,2.95,0.08,0.5,0.71,2.62,4.36,0.056,<0.002,0.3,<0.02,1.9,99.76,679,2.1,2.4,78,<0.1,<0.5,<0.5,<0.1,<0.1,0.2,<0.01,<0.1,<0.5,<8,<20,1.2,0.6,5,73.3,48.1,0.7,6,0.9,0.4,26.5,3,2.6,24.8,2.7,11.8,38.6,173.6,767.5,57.7,149.7,19.14,83.4,20.37,3.92,24.33,4.44,28.79,6.27,18.76,3,19.49,3.02,0.57,VAN09005164,,,,,,,,,Dacite B,TRANS Dacite B
610336,CARN25-02,N,27.3,55.4,6.1,22.5,69.6,2.1,0.95,10.526316,294.5,TRANS,Dacite,B,22.309028,63.922179,1426.041667,7.393339,23.335227,0.316832,0.370662,2.539965,1.12002,65.86,0.576,12.85,7.99,0.2,0.52,2.06,4.07,1.78,0.127,<0.002,0.85,0.1,3.7,99.74,415,19,4.5,271,<0.1,<0.5,<0.5,<0.1,0.1,0.5,0.01,<0.1,<0.5,<8,<20,0,1.9,14,51.8,74.5,2.2,4,0.6,0.5,24.5,2,1,21.4,2.1,4.7,35.2,111.1,821.4,44.9,113.7,14.81,64.3,15.33,3.99,16.77,3.01,18.32,3.92,11.67,1.81,12.68,1.88,0.75,VAN09005164,,,,,,,,,Dacite B,TRANS Dacite B
610319,P41-08,N,21,54.8,8.5,7.3,69.5,1.5,1.83,10.382514,122,TRANS,Andesite,,11.23348,14.376471,161.497797,4.99455,19.5,0.256131,0.79602,3.425908,2.855569,56.35,1.135,12.75,9.88,0.19,1.6,6.99,1.53,0.67,0.195,<0.002,1.64,0.19,8.5,99.84,120,20.8,1.2,100,<0.1,1.3,1,<0.1,<0.1,0.2,<0.01,<0.1,0.6,149,20,10.9,17.9,20,20.3,88.5,1,2,0.5,0.3,18.7,<1,0.7,5.5,0.8,3.2,9.4,36.7,183.3,19.2,45.6,5.63,23.8,5.5,1.59,6.24,1.05,6.32,1.32,3.86,0.61,4.02,0.62,0.87,VAN09005164,,,,,,,,,Andesite,TRANS Andesite
610235,SM09013,N,91.8,94.6,1,47.5,24.3,13.7,0.06,16.666667,103.1,TRANS,Andesite,,7.704439,15.701289,120.969626,5.283163,22.758242,0.232143,0.544554,2.663241,2.027925,59.6,1.712,13.19,7.64,0.04,9.89,0.68,0.28,0.87,0.476,<0.002,0.05,<0.02,5.3,99.72,206,25.5,1.6,76,<0.1,3.7,4.9,<0.1,0.2,<0.1,<0.01,<0.1,<0.5,83,<20,2.2,16.1,28,18.8,17,0.2,2,3.9,1,17.5,<1,0.7,5.7,0.6,2.2,9.1,39.2,207.1,15,40.7,5.32,24.3,5.65,0.71,6.49,1.11,6.8,1.44,4.28,0.64,4.04,0.63,1.07,VAN09005165,,,,,,,,,Andesite,TRANS Andesite
609906,92J0037,N,50,64.1,10.3,1.7,89.8,1.7,0.04,50,42.3,TRANS,Mafic,A,98.938547,0.474308,46.927374,3.36,0,0,0,3.586498,0,48.54,0.179,17.71,9.27,0.13,10.14,8.74,1.59,0.18,0,0.013,<0.02,<0.02,3.3,99.77,41,1.9,0.4,40,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,76,158,68.8,50.7,21,5.4,193.9,0.4,<1,<0.5,<0.1,14.9,<1,0,0.2,<0.1,0,0,2.5,8.4,1.8,3.3,0.34,1.5,0.26,0.33,0.33,0.06,0.35,0.08,0.28,0.06,0.36,0.05,0.48,VAN09004086,48.42913275,16.49765768,35.07320957,8.341146,34.73843197,11.60975698,0.224086129,25.15816896,Mafic A,TRANS Mafic A
609644,83J0467,N,37,51.6,15.5,2.3,85.7,1,0.06,33.333333,65.1,TRANS,Mafic,A,31.097308,2.003995,62.318841,2.388889,23.153846,0.103175,0.229008,3.121075,1.935747,47.86,0.483,15.02,8.69,0.15,8.75,13.36,2.15,0.36,0.054,0.115,0.04,0.02,2.8,99.78,96,52.6,0.5,12,<0.1,1.6,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,202,114,26.3,39.2,39,11.6,219.8,0.4,<1,<0.5,0.1,12.4,<1,0,1,<0.1,0.3,1.3,12.6,30.1,5.7,11.6,1.51,6.5,1.65,0.54,1.88,0.34,2.14,0.44,1.34,0.2,1.31,0.2,1.16,VAN09004085,47.01918009,18.3340624,34.64675752,7.819262,29.46195642,10.88336442,0.604656985,21.70946533,Mafic A,TRANS Mafic A
610208,TI0180,N,51,64.9,10.5,7.3,69.7,1.6,0.04,25,269.2,TRANS,Mafic,A,29.480287,3.884498,114.516129,5.862385,20.612903,0.284404,0.46729,3.888166,1.352941,46.03,0.558,16.45,10.4,0.16,10.08,8.59,1.91,0.83,0.093,0.039,0.03,<0.02,4.5,99.7,157,175.5,0.7,93,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,114,392,242.8,59.6,18,22.7,182.1,0.7,<1,<0.5,0.2,14.4,<1,0.1,1.6,0.2,0.5,3.1,10.9,63.9,5.8,13.6,1.73,7.1,1.62,0.65,1.86,0.32,1.94,0.38,1.19,0.17,1.07,0.16,0.52,VAN09005164,45.44653365,19.32896789,35.22449846,9.35792,32.26692297,13.02497008,0.698547822,25.00930406,Mafic A,TRANS Mafic A
610170,TI0045,N,53.2,66.4,10.3,8.2,36.1,1.2,0.37,2.702703,106,TRANS,Mafic,A,20.550918,5.905768,121.368948,2.862205,16.155556,0.177165,0.48583,2.119954,2.236863,48.67,0.599,12.31,10.63,0.22,10.81,9.78,0.52,0.92,0.05,0.155,0.36,<0.02,5,99.71,292,57.7,0.3,48,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,228,319,176.3,67.9,34,40.3,112.3,1,1,<0.5,0.2,14.9,<1,0.3,2.5,0.3,1.2,4.5,25.4,72.7,7.3,19.6,2.44,10.9,2.65,0.63,3.34,0.65,4.09,0.86,2.63,0.4,2.47,0.39,0.65,VAN09005164,37.13114518,21.62536469,41.24349013,9.564874,24.14625056,13.3130223,0.749874812,26.82049374,Mafic A,TRANS Mafic A
610180,TI3295,N,20.1,42.8,13.7,1,96.9,1.1,1.55,0.645161,128,TRANS,Mafic,A,19.037037,6.335927,120.617284,4.959391,20.354167,0.243655,0.485437,3.342755,1.747549,50.57,0.81,15.42,7.7,0.17,3.31,9.3,4.4,0.14,0.132,0.015,1.54,<0.02,7.9,99.9,27,62.4,0.6,65,<0.1,<0.5,<0.5,<0.1,<0.1,0.1,<0.01,<0.1,<0.5,184,87,79,33.2,27,4,100.2,0.2,<1,<0.5,0.9,13.5,<1,0.3,2.8,0.4,1,4.8,19.7,97.7,9.6,21.7,2.81,11.5,2.68,0.84,3.14,0.56,3.39,0.71,2.06,0.31,2.06,0.33,0.64,VAN09005164,61.58132662,21.69844962,16.72022376,6.92846,30.24656245,9.643487459,1.014021032,8.212380598,Mafic A,TRANS Mafic A
610467,03ASP0145.1.1,N,37.2,56.9,10.9,4.3,79.8,1.5,0.03,66.666667,140.9,TRANS,Mafic,A,18.814139,4.254545,80.04561,4.649007,20.647059,0.225166,0.89172,3.380902,3.453979,52.54,0.877,16.5,9.32,0.11,5.94,8.91,1.94,0.49,0.117,0.02,<0.02,0.02,3,99.77,150,81.2,0.7,59,<0.1,2.4,0.9,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,183,104,75.9,31,24,13.1,207.6,0.5,<1,<0.5,0.4,15.3,<1,0.3,1.8,0.3,1.4,3.4,15.1,70.2,7.4,16.7,2.16,9,2.11,0.72,2.33,0.42,2.57,0.52,1.56,0.23,1.57,0.25,0.73,VAN09005482,54.05617516,21.3289723,24.61485254,8.386136,32.36499873,11.67237703,1.097896845,14.73762561,Mafic A,TRANS Mafic A
609695,76J0504,N,44.7,55.2,10.5,16.5,58.2,1.6,0.07,71.428571,49.5,TRANS,Mafic,A,17.96628,5.589443,100.421496,5.353933,22.690476,0.235955,0.219298,1.510104,0.998599,53.25,0.949,17.05,7.29,0.12,6.4,7.61,2.88,2.07,0.098,0.039,<0.02,0.05,2,99.71,357,22.4,2.1,25,<0.1,<0.5,0.7,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,300,84,40.7,40.2,48,91.3,339.5,2,<1,<0.5,1,17.3,<1,0.3,2.7,0.3,0.5,4.2,17.8,95.3,4.8,12.9,1.73,8.3,2.44,0.96,2.93,0.55,3.5,0.76,2.3,0.35,2.28,0.34,1,VAN09004085,56.07543399,17.30029909,26.62426692,6.559542,33.44383202,9.130003062,1.188032048,15.87892321,Mafic A,TRANS Mafic A
609511,73J0268,N,35.8,58.4,12.5,3.5,85.6,1.1,0.14,78.571429,145.7,TRANS,Mafic,A,17.598039,2.938719,51.715686,2.557576,21.1,0.121212,0.220994,2.10038,1.677647,50.26,0.816,14.36,12.36,0.18,6.52,9.83,2.68,0.45,0.074,0.011,0.03,0.11,2.2,99.74,84,102.2,1.5,42,<0.1,1.4,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,266,60,33.6,46.5,39,5.3,265.5,0.1,<1,<0.5,0.2,16.5,<1,0.1,1.5,0.1,0.4,2,16.5,42.2,5.3,13.4,1.9,8.4,2.23,0.71,2.47,0.47,2.87,0.62,1.76,0.28,1.81,0.26,1.22,VAN09004085,46.29345987,27.1199757,26.58656443,11.121528,28.16735647,15.47967597,1.021532298,16.17665302,Mafic A,TRANS Mafic A
609604,73J1378,N,41.9,64.7,9.2,1.3,98,1.8,0.15,13.333333,131.1,TRANS,Mafic,A,17.470899,5.935796,103.703704,5.505618,26.486486,0.207865,0.379147,1.971724,1.813672,51.03,0.945,16.51,11.55,0.16,6.51,3.38,5.82,0.12,0.104,0.02,0.13,<0.02,3.6,99.78,39,25,1.1,105,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,235,91,79,38.3,33,3.6,56.4,0.2,<1,<0.5,0.3,18,<1,0.2,3,0.2,0.8,3.7,17.8,98,5.8,14.5,1.91,8.5,2.16,0.61,2.42,0.48,2.91,0.64,1.93,0.32,2.11,0.34,0.73,VAN09004085,50.45533892,24.38003582,25.16462527,10.39269,32.38461388,14.46523119,1.183024537,16.1518422,Mafic A,TRANS Mafic A
610318,P22-16,N,50.7,66.8,7.9,20.9,43.4,2.2,0.16,12.5,136.3,TRANS,Mafic,A,16.913215,7.107872,120.216962,5.016461,20.316667,0.246914,0.601504,3.020209,2.236863,50.22,1.014,17.15,10.98,0.19,6.05,6.3,1.6,2.09,0.12,0.017,0.14,0.02,3.9,99.68,746,56.5,0.8,79,<0.1,0.9,0.8,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,206,107,86.5,42.7,28,75,206.4,3.3,1,0.5,0.3,20.7,<1,0.4,3.3,0.5,1.6,6,24.3,121.9,11.2,27.2,3.26,13.2,3.11,1.13,3.63,0.68,4.06,0.86,2.6,0.39,2.66,0.4,0.87,VAN09005164,52.83382974,23.59111241,23.57505785,9.879804,33.63998352,13.75136264,1.269404106,15.0105446,Mafic A,TRANS Mafic A
610223,TB09019,N,46.4,61.2,9,11.9,70.2,1.4,2.82,3.900709,168.8,TRANS,Mafic,A,16.537967,5.525292,91.377091,4.701987,25.357143,0.18543,0.745342,3.519669,3.594958,49.15,0.777,12.85,8.62,0.14,6.6,6.16,2.87,1.22,0.123,0.024,2.71,0.11,11.2,99.75,346,58.2,1.6,109,<0.1,3.3,8.7,0.1,<0.1,0.1,<0.01,<0.1,<0.5,217,58,51.9,28.4,29,21.5,158.2,0.5,<1,4.4,0.4,15.3,<1,0.3,2.1,0.2,1.2,2.8,15.1,71,7.9,19.1,2.67,12.1,2.5,0.8,2.84,0.46,2.59,0.55,1.67,0.25,1.61,0.25,0.97,VAN09005165,47.24636308,22.05927458,30.69436234,7.756276,25.2054687,10.79569635,0.972709064,16.37513956,Mafic A,TRANS Mafic A
609707,76J0231,N,45.5,61.7,11.7,16.7,54,1.2,0.17,11.764706,85.1,TRANS,Mafic,A,16.111745,4.260439,68.643101,2.663717,22.296296,0.119469,0.381356,2.917829,2.796078,48.31,0.877,14.13,12.67,0.19,7.4,8.92,2.75,2.34,0.152,0.039,0.15,<0.02,1.8,99.64,404,44.8,1.3,39,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,0.2,<0.5,270,109,46.5,46.9,43,82.3,684.7,1.8,<1,<0.5,<0.1,15.2,1,0.4,1.8,0.2,0.9,2.7,22.6,60.2,9.6,21.6,2.81,12.9,3.14,0.98,3.41,0.61,3.62,0.76,2.27,0.37,2.36,0.36,0.68,VAN09004085,43.96465019,26.91191432,29.12343549,11.400466,27.716208,15.86792027,1.097896845,18.36000496,Mafic A,TRANS Mafic A
609697,76J0508,N,36.8,60.5,12.7,4,78.9,1.2,0.09,66.666667,216,TRANS,Mafic,A,16.085106,4.669312,75.106383,3.53,18.102564,0.195,0.456432,2.172733,2.365913,47.69,0.94,15.12,14.09,0.2,6.87,10.73,1.98,0.53,0.101,0.031,0.03,0.06,1.4,99.73,100,158.3,1.7,56,<0.1,2,<0.5,<0.1,<0.1,<0.1,<0.01,0.2,<0.5,271,141,82.1,51,37,32.8,154.2,4.6,<1,<0.5,0.2,16.4,<1,0.3,2.1,0.2,1.1,3.9,20,70.6,7.3,17.9,2.24,10.7,2.78,0.9,3.17,0.59,3.45,0.8,2.47,0.38,2.41,0.35,0.55,VAN09004085,45.26142577,28.72604383,26.0125304,12.678182,29.65810792,17.64632965,1.176765148,17.04503163,Mafic A,TRANS Mafic A
