LithoID,SampleID,Isdrillhol,SiO2_4AES_,TiO2_4AES_,Al2O3_4AES,Fe2O3_4AES,MnO_4AES_p,MgO_4AES_p,CaO_4AES_p,Na2O_4AES_,K2O_4AES_p,P2O5_4AES_,Cr2O3_4AES,TOT_C_4AES,TOT_S_4AES,LOI_4AES_p,Sum_4AES_p,Ba_4AES_pp,Cu_1DXMS_p,Pb_1DXMS_p,Zn_1DXMS_p,Ag_1DXMS_p,Au_1DXMS_p,As_1DXMS_p,Sb_1DXMS_p,Bi_1DXMS_p,Cd_1DXMS_p,Hg_1DXMS_p,Tl_1DXMS_p,Se_1DXMS_p,V_4AES_ppm,Ni_4AES_pp,Ni_1DXMS_p,Co_4AES_pp,Sc_4AES_pp,Rb_4AES_pp,Sr_4AES_pp,Cs_4AES_pp,Sn_4AES_pp,W_4AES_ppm,Mo_1DXMS_p,Ga_4AES_pp,Be_4AES_pp,U_4AES_ppm,Hf_4AES_pp,Ta_4AES_pp,Th_4AES_pp,Nb_4AES_pp,Y_4AES_ppm,Zr_4AES_pp,La_4AES_pp,Ce_4AES_pp,Pr_4AES_pp,Nd_4AES_pp,Sm_4AES_pp,Eu_4AES_pp,Gd_4AES_pp,Tb_4AES_pp,Dy_4AES_pp,Ho_4AES_pp,Er_4AES_pp,Tm_4AES_pp,Yb_4AES_pp,Lu_4AES_pp,Wgt_4AES_k,LABJOBNO,Cat__Al,Cat__Fe_Ti,Cat__Mg,FeO,Cat_Al,Cat_Fe,Cat_Ti,Cat_Mg,MERGE,MERGE_2
610057,93D0333,N,57.17,0.552,12.74,8.4,0.15,8.77,6.3,1.75,0.71,0.098,0.061,0.1,<0.02,3,99.73,202,22.4,4.2,62,<0.1,<0.5,1,<0.1,<0.1,<0.1,<0.01,<0.1,0.7,143,275,166.7,46.2,24,27.7,194,0.7,<1,<0.5,0.6,13.7,<1,0.5,2.4,0.3,1.8,3.3,10.5,82.6,9.6,21.6,2.58,11.4,2.05,0.6,1.87,0.31,1.72,0.36,1.06,0.17,1.06,0.18,0.6,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
610196,TI0262,N,52.37,0.623,14.28,4.84,0.11,3.93,7.35,2.39,1.32,0.13,0.019,2.96,<0.02,12.5,99.86,317,46.4,0.6,42,<0.1,<0.5,62.5,<0.1,<0.1,0.1,<0.01,<0.1,<0.5,130,87,81.8,29.2,17,41,155,1.4,<1,0.9,0.9,14.1,<1,0.3,2.6,0.4,1.3,4.9,13.6,97.9,10.1,23.9,2.8,11.5,2.43,0.83,2.47,0.43,2.57,0.52,1.6,0.22,1.51,0.22,0.63,VAN09005164,,,,,,,,,Intermediate,CALC-ALK Intermediate
609677,Sarcee1,N,79.74,0.413,9.43,3.05,0.06,0.58,0.72,4.34,0.22,0.1,0.006,0.12,0.08,1.2,99.9,64,79.3,17.9,163,0.2,2.8,8.6,0.1,<0.1,0.4,0.1,<0.1,<0.5,58,45,38.9,7.7,7,7,31.6,0.2,1,<0.5,0.5,10.3,<1,0.4,2.5,0.2,1.3,3.1,10.4,76.9,8.6,21.1,2.64,10.8,2.27,0.66,2.05,0.34,1.93,0.37,1.05,0.15,1,0.14,0.55,VAN09004085,,,,,,,,,Intermediate,CALC-ALK Intermediate
610333,TU41-02,N,59.31,0.667,15.11,5.91,0.08,4.1,3.82,4.11,1.08,0.156,0.011,0.74,<0.02,5.5,99.85,189,43.5,1.6,68,<0.1,0.8,2,<0.1,<0.1,0.2,<0.01,<0.1,<0.5,115,57,55.1,20.8,17,31.4,129,1,<1,0.5,<0.1,15.8,<1,0.4,3.8,0.4,1.4,5.9,16.2,130.4,10.8,26,3.15,12.2,2.63,0.82,2.64,0.47,2.64,0.57,1.64,0.25,1.65,0.25,0.81,VAN09005164,,,,,,,,,Intermediate,CALC-ALK Intermediate
610020,93D0047,N,55.76,0.688,15.58,8.87,0.13,6.19,6.94,2.68,0.92,0.164,0.019,0.04,0.07,1.9,99.81,153,33.9,1.5,42,<0.1,0.9,<0.5,<0.1,0.1,<0.1,<0.01,0.1,<0.5,142,123,73.4,33.4,25,36.4,198.8,4.2,<1,<0.5,0.3,16.1,<1,0.3,2.7,0.3,1.4,5,15.2,105.2,11,26,3.27,14.1,2.83,0.85,2.89,0.47,2.63,0.52,1.54,0.23,1.51,0.24,0.67,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
610142,TI2457,N,61.49,0.638,14.36,5.73,0.1,2.3,4.86,4.69,0.77,0.176,0.015,0.95,<0.02,4.7,99.85,178,27.8,0.7,56,<0.1,1.6,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,109,43,46.4,16.5,16,17.6,118.9,0.7,1,<0.5,0.1,13.4,<1,0.5,3.4,0.4,1.7,5.8,17.4,122.8,15.3,35.1,4.08,17.3,3.24,0.94,3.08,0.51,2.92,0.61,1.85,0.29,1.89,0.31,0.6,VAN09005164,,,,,,,,,Intermediate,CALC-ALK Intermediate
610056,93D0326,N,55.96,0.659,14.75,8.39,0.13,7.33,5.41,3.24,1.14,0.123,0.038,0.02,<0.02,2.6,99.75,219,19,1.1,47,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,0.7,148,170,113.6,39.5,24,38.2,190.7,2.9,<1,<0.5,0.4,14.3,<1,0.4,2.6,0.3,1.3,4.3,13.1,96.4,9.8,22.4,2.76,11.9,2.39,0.79,2.34,0.39,2.23,0.45,1.35,0.22,1.32,0.21,0.53,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
610366,K64-52,N,57.28,0.72,16.09,7.24,0.11,3.46,8.7,1.53,0.91,0.127,0.004,0.27,<0.02,3.6,99.79,274,27.8,0.9,67,<0.1,0.6,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,147,43,38,24.1,19,43.9,187.1,1.4,1,<0.5,0.3,17.8,<1,0.5,4.1,0.4,2,6.2,21.2,142.3,14.2,33.5,3.89,15.6,3.51,1,3.58,0.61,3.73,0.77,2.16,0.32,2.19,0.31,0.71,VAN09005164,,,,,,,,,Intermediate,CALC-ALK Intermediate
609960,92J0483,N,54.41,0.69,15.41,8.68,0.13,7.31,5.54,3.2,0.32,0.138,0.024,0.17,<0.02,3.9,99.75,112,17.1,0.8,60,<0.1,0.6,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,163,166,119.8,37.1,25,10.8,290,0.5,<1,<0.5,0.5,14.8,<1,0.4,2.7,0.3,1.5,3.9,14.9,96.2,10.6,24.6,3.11,12,2.79,0.83,2.8,0.46,2.56,0.56,1.59,0.24,1.52,0.25,0.65,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
610055,93D0314,N,58.65,0.728,15.98,7.26,0.14,3.76,5.11,5.66,0.66,0.143,0.012,0.06,<0.02,1.7,99.81,266,27.9,2.3,48,<0.1,<0.5,1.4,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,155,55,41.3,23.4,21,16.8,185.1,1.3,1,<0.5,0.8,17,1,0.6,3.5,0.4,2.4,5.4,15.4,125.3,14,30.9,3.77,15,3.03,0.93,2.93,0.48,2.76,0.53,1.57,0.24,1.51,0.25,0.6,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
610031,93D0115,N,54.44,0.524,11.45,8.61,0.14,12.88,5,1.86,0.66,0.077,0.143,0.05,<0.02,3.9,99.72,151,13.2,0.6,41,<0.1,1.3,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,123,412,233.4,47.1,24,19.4,137,0.8,<1,<0.5,0.4,11.3,<1,0.4,2.4,0.3,1.4,3.6,10.1,77,8.1,18.9,2.21,9.5,1.91,0.55,1.81,0.32,1.89,0.38,1.09,0.16,1.08,0.17,0.48,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
610033,93D0142,N,57.31,0.779,16.98,7.45,0.11,4.21,5.34,4.35,0.63,0.175,0.005,<0.02,<0.02,2.5,99.84,111,50.3,1.7,57,<0.1,0.8,0.9,<0.1,<0.1,<0.1,0.01,<0.1,<0.5,132,52,52.3,24.5,21,20.7,221,0.4,1,<0.5,0.3,18.3,<1,0.6,3.9,0.4,2.1,5.7,16.4,134.4,13.6,32.6,3.9,15.7,3.36,0.96,3.45,0.54,3.14,0.6,1.78,0.26,1.79,0.27,0.48,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
609925,92J0207,N,59.58,0.678,14.69,7.3,0.12,5.77,5.23,2.93,1.19,0.147,0.037,0.03,<0.02,2.1,99.76,269,33.5,2.1,50,<0.1,0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,125,152,101,31.2,20,33.6,217.7,2.1,1,<0.5,0.5,15.6,<1,0.5,3.5,0.4,1.9,5.3,14.3,126.6,13,29.4,3.44,13.9,2.92,0.76,2.73,0.43,2.43,0.47,1.5,0.23,1.47,0.23,0.81,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
609812,76J0272,N,52.72,0.547,11.82,11.27,0.14,8.15,8.89,2.6,1.69,0.086,0.039,0.02,0.38,1.6,99.58,274,1182.6,2.8,14,0.6,178.5,<0.5,<0.1,0.2,<0.1,<0.01,<0.1,3.4,160,206,58.4,38.4,15,63.5,341.6,0.9,2,3,34.2,15.1,1,0.5,2.4,0.3,1,3.4,10.1,84.6,7.3,15.7,1.93,8.4,1.87,0.68,1.96,0.33,1.91,0.34,0.96,0.15,0.99,0.15,0.46,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
610039,93D0201,N,61.2,0.704,15.1,6.53,0.1,4.06,4.2,4.37,0.53,0.137,0.01,0.12,<0.02,2.9,99.86,119,7.5,3,77,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,115,62,68.1,20.8,17,13,141.8,0.7,1,0.6,0.4,16,<1,0.8,4.3,0.6,2.6,6.1,14,140,14.9,34.1,3.9,14.9,3.22,0.89,3.04,0.48,2.77,0.52,1.56,0.24,1.54,0.24,0.63,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
610210,TB09002,N,62.87,0.781,16.1,6.19,0.07,3.01,1.97,3.78,0.78,0.23,0.015,0.3,<0.02,4,99.82,171,12.8,0.7,76,<0.1,1.9,<0.5,<0.1,0.1,<0.1,<0.01,<0.1,<0.5,103,55,50.7,23.5,16,21.9,251.8,0.7,2,<0.5,<0.1,15.5,1,0.6,4.7,0.5,2.4,8.4,21.4,161.2,12.4,32,3.68,14.9,3.07,0.82,3.11,0.56,3.48,0.74,2.27,0.36,2.35,0.37,1.25,VAN09005165,,,,,,,,,Intermediate,CALC-ALK Intermediate
610065,93D0466,N,60.04,0.776,15.6,7.15,0.09,3.43,5.02,4.16,0.91,0.149,0.004,0.1,<0.02,2.5,99.82,205,18.3,7,85,<0.1,2.9,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,0.5,135,50,46.7,21.9,17,22.5,162.9,0.3,1,<0.5,0.1,18,<1,0.6,3.8,0.5,2.7,5.9,18.1,145.7,15.3,33.3,3.9,16.1,3.23,0.99,3.03,0.54,3.06,0.63,1.82,0.27,1.76,0.27,0.54,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
609540,73J1164,N,54.6,0.91,18.09,12.89,0.11,3.23,1.04,1.85,2.59,0.195,<0.002,0.06,<0.02,4.3,99.79,457,30.7,5.5,109,0.2,0.7,4.9,<0.1,<0.1,0.3,<0.01,<0.1,<0.5,135,20,19.3,11.4,17,76.9,47.7,0.5,3,<0.5,0.5,26.6,<1,0.7,4.8,0.5,2.6,8.2,16.8,167.6,5.4,15.7,2.45,12,3.54,1.21,3.6,0.61,3.35,0.62,1.75,0.27,1.66,0.24,0.39,VAN09004085,,,,,,,,,Intermediate,CALC-ALK Intermediate
609764,85J0036,N,59.94,0.778,15.34,7.46,0.1,3.48,6.34,1.63,1.99,0.148,0.003,0.04,0.04,2.6,99.81,295,26.6,1.2,83,<0.1,1.7,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,0.7,144,32,24.9,22.7,15,51.5,307.1,1,<1,<0.5,3.4,18.8,<1,0.6,4.2,0.6,2.3,8.2,15,152.2,16.7,36.2,4.43,17.5,3.51,1.13,3.17,0.53,2.51,0.52,1.52,0.24,1.41,0.22,0.97,VAN09004085,,,,,,,,,Intermediate,CALC-ALK Intermediate
610314,RE54-04,N,56.93,0.886,17.3,5.59,0.13,3.83,6.03,4.45,1.71,0.144,0.014,0.23,<0.02,2.7,99.75,427,79,0.6,51,<0.1,3,1.5,<0.1,<0.1,0.1,<0.01,<0.1,<0.5,194,86,52.9,29,24,67.8,304.4,2.2,<1,<0.5,0.3,16.9,<1,0.4,3.2,0.4,1.6,5.7,19.9,127.1,12.3,28.5,3.43,14,2.93,0.99,3.41,0.58,3.23,0.71,1.94,0.29,1.87,0.31,0.69,VAN09005164,,,,,,,,,Intermediate,CALC-ALK Intermediate
610325,P22-13,N,56,0.86,16.7,7.63,0.13,4.15,6.42,4.16,1.3,0.124,0.019,0.06,0.1,2.3,99.78,246,65.4,1.3,66,<0.1,0.8,12.3,<0.1,<0.1,1.2,<0.01,<0.1,<0.5,198,98,79.5,40.7,27,42.2,219.8,1.1,<1,<0.5,0.3,18.4,<1,0.2,2.6,0.2,1.3,3.6,18.5,94.4,10,24.9,2.95,12.6,2.82,0.91,3.2,0.55,3.23,0.72,2.11,0.31,2.08,0.31,0.96,VAN09005164,,,,,,,,,Intermediate,CALC-ALK Intermediate
609566,73J1580,N,61.11,0.816,15.51,6.11,0.07,3.5,3.21,4.73,0.83,0.17,0.006,0.44,0.71,3.6,99.71,129,1116.6,3.3,57,0.1,2.1,0.9,<0.1,1.2,<0.1,<0.01,<0.1,1.1,124,36,36.7,12.8,16,34.3,177.2,0.8,1,0.8,0.8,17.9,<1,0.5,3.6,0.5,1.7,6.6,18.1,141.2,14.4,35.2,4.24,16.2,3.26,0.94,3.3,0.54,3.27,0.67,1.88,0.28,1.76,0.26,0.57,VAN09004085,,,,,,,,,Intermediate,CALC-ALK Intermediate
610140,TI2173,N,59.34,0.762,14.35,8.22,0.09,4.45,2.2,5.05,0.05,0.236,0.013,0.74,<0.02,5,99.82,22,50.6,0.6,95,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,108,46,52.7,20.9,16,1.5,95,<0.1,1,<0.5,<0.1,15.4,<1,0.6,3.6,0.4,2.1,7.6,22.2,142,12.3,30.6,3.93,17.2,3.43,1,3.5,0.6,3.54,0.73,2.25,0.35,2.29,0.37,0.63,VAN09005164,,,,,,,,,Intermediate,CALC-ALK Intermediate
610019,93D0038,N,57.88,0.778,14.59,8.14,0.09,5.45,3.39,4.25,1.12,0.2,0.016,0.34,0.08,3.9,99.83,110,10.4,0.6,79,<0.1,1.8,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,125,104,94,31.1,25,27,193.6,1.3,<1,<0.5,0.4,14,<1,0.4,2.7,0.4,1.5,5.5,15.4,114.7,9,22.3,2.85,11.8,2.67,0.84,2.83,0.48,2.6,0.55,1.62,0.24,1.59,0.25,0.5,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
609873,85J0760,N,61.92,0.717,13.42,6.04,0.08,3.17,3,2.22,2.57,0.12,0.023,1.18,0.18,6.4,99.74,688,10.1,2.3,84,<0.1,2.6,20.9,0.3,0.1,<0.1,<0.01,<0.1,<0.5,141,86,69.8,19.6,19,70.1,341.7,1.1,<1,3.5,0.2,14.5,<1,0.7,2.7,0.3,2.5,4.6,18.1,101.4,16.4,37.9,4.59,19.4,3.88,1.19,3.86,0.61,3.38,0.65,1.93,0.3,1.98,0.3,1.78,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
610139,TI2170,N,57.97,0.747,13.63,6.47,0.12,2.39,6.2,1.55,1.06,0.232,0.014,1.94,<0.02,9.5,99.86,146,55.9,0.6,81,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,112,36,42.6,16.3,16,28.8,109.3,0.7,2,<0.5,<0.1,15,<1,0.5,3.6,0.4,1.5,7.3,20.4,137.5,13.7,34.4,4.38,17.3,3.67,0.99,3.7,0.59,3.3,0.68,2.17,0.33,2.19,0.35,0.71,VAN09005164,,,,,,,,,Intermediate,CALC-ALK Intermediate
609506,73S0471,N,58.76,0.804,14.63,6.95,0.11,3.1,5.29,3.44,0.73,0.166,0.01,0.03,<0.02,5.9,99.85,181,42.3,1,72,<0.1,0.8,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,141,54,45,21.1,17,22.5,192.3,0.5,2,<0.5,0.4,19.3,<1,0.5,4.1,0.6,2.5,8.9,27.9,158.9,18.3,44.7,5.54,23.4,5.07,1.22,5.13,0.84,4.79,0.93,2.63,0.42,2.51,0.37,0.37,VAN09004085,,,,,,,,,Intermediate,CALC-ALK Intermediate
609971,92J0548,N,61,0.854,15.07,7.8,0.14,3.91,3.2,5.16,0.64,0.174,0.008,<0.02,<0.02,1.9,99.8,193,15.5,2,51,0.1,<0.5,<0.5,0.2,<0.1,<0.1,<0.01,<0.1,<0.5,122,67,49.2,20.5,16,21.9,246.7,1.3,1,<0.5,0.3,15,<1,0.5,3.9,0.4,2.3,5.9,18.7,138.3,11,28.6,3.39,13.4,3.2,0.95,3.32,0.58,3.09,0.66,2.02,0.3,1.88,0.29,0.97,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
610049,93D0280,N,63.85,0.803,13.86,7.16,0.07,4.06,2.16,4.24,0.98,0.182,0.005,0.03,0.18,2.4,99.79,250,72.8,4.7,67,0.1,1.1,<0.5,<0.1,0.4,<0.1,<0.01,<0.1,<0.5,170,39,37,23.1,21,30.5,144.6,3.1,1,1.2,2.1,15.5,<1,0.7,4.1,0.5,2.7,6.1,16.9,138.1,16.4,37.2,4.35,17.1,3.4,0.95,3.22,0.53,2.84,0.58,1.73,0.26,1.69,0.27,0.57,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
610068,93D0500,N,57.97,0.849,14.52,6.59,0.12,4.32,6.11,4.01,0.39,0.175,0.074,0.66,0.04,4.6,99.79,124,51.4,1,86,<0.1,1.2,0.6,<0.1,<0.1,0.2,<0.01,<0.1,<0.5,180,249,220.4,41.1,26,11.3,218.3,0.4,<1,<0.5,0.4,14.6,<1,0.4,3,0.4,1.3,5.8,17.2,106.3,13.8,32.6,4.27,18.5,3.73,1.07,3.37,0.55,2.92,0.57,1.78,0.27,1.71,0.26,0.78,VAN09004086,,,,,,,,,Intermediate,CALC-ALK Intermediate
609634,83J0310,N,60.28,0.891,14.9,7.77,0.1,3.4,7.17,0.42,2.31,0.177,0.016,0.02,0.15,2.4,99.83,369,64.7,3,59,<0.1,<0.5,0.6,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,114,65,52.1,22.2,15,44.9,185.7,0.8,1,<0.5,1.7,17.8,<1,0.4,4.5,0.5,1.4,7.8,15.7,152.3,12.6,30.3,3.78,16,3.4,1.04,3.17,0.51,2.72,0.55,1.48,0.22,1.38,0.21,1.01,VAN09004085,,,,,,,,,Intermediate,CALC-ALK Intermediate
609613,83J0208,N,58.8,1.064,14.17,11.76,0.27,3.36,3.7,3.03,0.13,0.379,<0.002,0.1,<0.02,3.1,99.79,93,1,25.8,174,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,<8,<20,0.9,10,24,4.7,196.9,0.2,2,<0.5,0.1,20.7,<1,0.6,8.2,1.2,2.5,17.4,50.5,298.1,32.5,79.5,10.53,45.8,8.9,2.63,8.44,1.44,8.46,1.72,5.08,0.84,5.42,0.87,0.76,VAN09004085,,,,,,,,,Intermediate,CALC-ALK Intermediate
609653,83J0493,N,60.81,1.012,12.51,11.26,0.22,1.59,6.19,1.49,2.08,0.29,<0.002,0.1,0.08,2.4,99.86,487,18.1,2.4,67,<0.1,<0.5,0.7,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,20,<20,0.8,12.6,17,57,232.6,0.7,2,<0.5,2.3,16.6,<1,0.6,4.8,0.6,2.2,8.9,31.2,175.5,16.7,37.9,4.9,20.8,4.81,1.35,5.2,0.87,5,1.09,3.18,0.5,3.3,0.51,0.85,VAN09004085,,,,,,,,,Intermediate,CALC-ALK Intermediate
609908,92J0058,N,47.28,0.169,23.49,4.86,0.08,5.85,9.81,1.72,2.47,0.022,0.026,0.07,<0.02,4,99.78,559,2.7,1.8,26,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,46,184,113.7,24.8,10,85.9,241.6,2.4,<1,<0.5,0.1,16.6,<1,0,0.6,<0.1,0.4,0.5,2.7,23.1,2.6,5.3,0.62,2.1,0.47,0.3,0.49,0.08,0.43,0.09,0.27,0.04,0.31,0.05,0.33,VAN09004086,68.88471458,9.416014757,21.69927067,4.373028,46.07598909,6.086668708,0.211567351,14.51432825,Mafic A,CALC-ALK Mafic A
609910,92J0075,N,49.74,0.14,13.41,7.73,0.14,16.36,5.64,1.33,1.29,0.009,0.14,0.07,<0.02,3.7,99.64,332,28,2.8,23,<0.1,0.6,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,67,342,116.7,50.4,18,41.1,212.4,1.3,<1,<0.5,<0.1,10.3,<1,0,0.3,<0.1,0.3,0.2,1.9,14.3,1.5,3.1,0.33,1.5,0.31,0.19,0.28,0.05,0.28,0.06,0.16,0.03,0.2,0.04,0.37,VAN09004086,34.27187566,12.84199054,52.8861338,6.955454,26.30391715,9.681059488,0.175262894,40.59049746,Mafic A,CALC-ALK Mafic A
610270,31156,N,50.26,0.488,17.78,4.56,0.07,4.52,7.49,6.96,0.5,0.16,0.01,1.37,0.09,7,99.85,99,7.7,0.6,27,<0.1,1.9,1.9,<0.1,0.2,<0.1,<0.01,<0.1,<0.5,101,73,58.9,15.4,12,15.8,401.7,0.2,<1,0.9,0.1,19,<1,0.5,1.5,0.2,1,2.2,3.8,49.2,9.6,19.9,2.37,9.3,1.58,0.51,1.11,0.16,0.76,0.13,0.38,0.06,0.39,0.06,1,VAN09005164,66.54139621,12.06184396,21.39675983,4.103088,34.87573802,5.710948417,0.610916375,11.21448952,Mafic A,CALC-ALK Mafic A
609986,92J0675,N,48.01,0.384,12.64,11.36,0.16,11.5,8.19,2.26,0.08,0.054,0.122,0.02,0.04,4.9,99.73,32,13.6,1.6,52,0.1,0.6,0.6,0.2,<0.1,<0.1,<0.01,<0.1,<0.5,194,334,223.8,51.4,33,2.8,75.7,0.4,<1,0.6,0.1,12.4,<1,0.4,1.3,0.1,2.5,2,13,48.4,6.3,14.5,1.75,7.3,1.57,0.44,1.77,0.35,1.99,0.49,1.45,0.23,1.4,0.23,0.81,VAN09004086,36.44288938,21.61860092,41.93850971,10.221728,24.79355054,14.22727501,0.480721082,28.53244014,Mafic A,CALC-ALK Mafic A
609947,92J0381,N,53.2,0.614,17.05,6.82,0.11,5.9,6.62,5.54,0.67,0.163,0.008,0.18,0.05,3.1,99.79,107,90.5,1.6,31,<0.1,0.6,1.4,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,160,94,69,27.1,26,22.6,292.6,0.4,<1,1.1,0.1,17.8,<1,0.3,1.5,0.2,0.8,2.9,13.2,50.6,8.8,20.2,2.62,11,2.52,1.08,2.76,0.45,2.46,0.48,1.36,0.2,1.21,0.17,1.36,VAN09004086,58.27239168,16.22175275,25.50585557,6.136636,33.44383202,8.541374607,0.768652979,14.63838234,Mafic A,CALC-ALK Mafic A
609905,92J0030,N,51.53,0.746,18.96,8.67,0.1,5.3,7.7,3.34,0.85,0.125,0.022,0.05,<0.02,2.4,99.79,237,2.1,1.2,37,<0.1,<0.5,0.7,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,176,118,58.1,33,20,25.7,314.5,0.6,1,<0.5,0.1,19.5,<1,0.1,1.6,0.2,0.7,2.5,8.1,64.2,7.5,16.1,1.85,8,1.57,0.81,1.66,0.26,1.48,0.29,0.84,0.12,0.85,0.15,0.6,VAN09004086,59.85669285,18.97921329,21.16409386,7.801266,37.19032581,10.8583164,0.933900851,13.14973328,Mafic A,CALC-ALK Mafic A
609874,85J0765,N,48.33,0.481,10.22,7.89,0.28,8.62,6.71,2.92,1.02,0.099,0.192,2.77,0.08,12.8,99.68,574,28.5,1.6,100,<0.1,4.4,6.3,0.1,<0.1,0.3,<0.01,<0.1,<0.5,145,644,596.4,48.3,22,14.7,213.1,0.3,<1,2.5,0.2,12.9,<1,0.4,1.4,<0.1,1.3,1.7,11.9,49.3,9.6,23.4,2.89,12.9,2.86,0.79,2.6,0.42,2.41,0.46,1.27,0.21,1.3,0.21,1.11,VAN09004086,38.61279477,20.19291436,41.19429087,7.099422,20.04668406,9.881443643,0.60215323,21.3869247,Mafic A,CALC-ALK Mafic A
609696,76J0506,N,51.56,0.637,13.26,7.79,0.18,7.15,11.23,3.09,2.09,0.273,0.056,0.21,<0.02,2.2,99.57,1080,61.8,1.6,33,<0.1,1.7,0.7,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,160,227,96.4,34.8,21,35.5,832.5,0.4,<1,0.7,0.2,15.9,1,0.5,2.5,0.2,1.7,3.1,11.8,88.4,15.8,36.6,4.51,19.6,4.01,1.18,3.14,0.45,2.3,0.46,1.36,0.19,1.22,0.18,1.03,VAN09004085,47.89726973,19.43471873,32.66801155,7.009442,26.00968988,9.756203547,0.797446169,17.73973452,Mafic A,CALC-ALK Mafic A
609964,92J0513,N,41.74,0.635,13.16,8.69,0.16,5.2,9.73,0.6,3.3,0.086,0.022,4.13,0.06,16.4,99.78,331,29.2,8.8,50,1.1,8.2,1.4,0.6,<0.1,<0.1,<0.01,<0.1,0.6,168,135,118.6,34.6,21,84.7,158.5,1.2,<1,4.1,0.6,14,<1,0.3,1.9,0.2,0.9,3.2,11.6,67.8,6.8,15.7,1.98,8.6,1.85,0.63,2.02,0.34,1.96,0.42,1.25,0.19,1.13,0.18,0.89,VAN09004086,51.22397448,23.1742461,25.60177941,7.819262,25.81353838,10.88336442,0.794942414,12.90162511,Mafic A,CALC-ALK Mafic A
609759,76J0860,N,54,0.657,12.76,8,0.18,5.95,10.34,4.06,2.04,0.141,0.045,0.1,0.09,1.5,99.69,550,58.4,3.3,30,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,0.1,<0.5,161,161,70.1,32,24,38.3,500,1.3,<1,<0.5,2,14.7,<1,0.4,2.5,0.2,1.1,2.9,14.1,77.4,9.4,21.7,2.73,11.9,2.82,0.84,2.8,0.46,2.46,0.5,1.51,0.25,1.54,0.23,1.64,VAN09004085,49.43199606,21.41227772,29.15572622,7.1984,25.02893235,10.01920775,0.822483726,14.76243642,Mafic A,CALC-ALK Mafic A
609788,85J0269,N,51.27,0.59,11.17,8.11,0.26,6.14,15.71,3.26,1.12,0.176,0.049,0.21,<0.02,1.8,99.69,445,48.9,2.3,17,<0.1,<0.5,0.6,<0.1,<0.1,0.1,<0.01,<0.1,<0.5,172,174,37.6,33.2,22,23.8,737,0.3,<1,<0.5,0.2,14,<1,0.4,1.7,0.1,1,2.2,12,57,10.7,23.8,3.06,12.4,2.77,0.8,2.53,0.39,1.98,0.4,1.24,0.19,1.21,0.18,1.06,VAN09004086,45.60851551,22.6804391,31.7110454,7.297378,21.91012338,10.15697186,0.738607912,15.23384196,Mafic A,CALC-ALK Mafic A
